CONGLOME,VIVIENDA,HOGAR,CODPERSO,GENERO,EDAD,FACTOR_EXPANSION,NIVEL_EDUCATIVO,TIENE_BILLETERA,USA_BILLETERA,TIENE_BILLETERA_ALT_E10,TIENE_BILLETERA_ALT_E6,USA_BILLETERA_ALT_H6,BANCO_PREVIO,FORMAL,OCUPADO,UBIGEO,ESTRATO,DOMINIO,INTERNET_HOGAR,SMARTPHONE,INGHOG2D,GASHOG2D,MIEPERHO,POBREZA,INGRESO_PC,DPTO
20657,20,11,1,1.0,35.0,56.599250793457,6.0,0,0,1.0,1.0,1.0,0,0,1.0,10609,8,7,0,1,18557.4921875,24810.779296875,7,2,2651.0703125,1
20657,20,11,2,2.0,36.0,56.599250793457,4.0,0,0,1.0,1.0,1.0,0,0,1.0,10609,8,7,0,1,18557.4921875,24810.779296875,7,2,2651.0703125,1
20657,20,11,3,2.0,15.0,56.599250793457,5.0,0,0,0.0,0.0,0.0,0,1,1.0,10609,8,7,0,1,18557.4921875,24810.779296875,7,2,2651.0703125,1
20657,20,11,4,2.0,14.0,56.599250793457,5.0,0,0,0.0,0.0,0.0,0,0,1.0,10609,8,7,0,1,18557.4921875,24810.779296875,7,2,2651.0703125,1
20657,20,11,5,2.0,11.0,56.599250793457,3.0,0,0,,,,0,0,,10609,8,7,0,1,18557.4921875,24810.779296875,7,2,2651.0703125,1
20657,20,11,6,1.0,10.0,56.599250793457,3.0,0,0,,,,0,0,,10609,8,7,0,1,18557.4921875,24810.779296875,7,2,2651.0703125,1
20657,20,11,7,1.0,7.0,56.599250793457,3.0,0,0,,,,0,0,,10609,8,7,0,1,18557.4921875,24810.779296875,7,2,2651.0703125,1
20657,41,11,1,1.0,30.0,56.599250793457,3.0,0,0,1.0,0.0,1.0,1,1,1.0,10609,8,7,0,1,20579.8671875,17981.671875,4,3,5144.966796875,1
20657,41,11,2,2.0,32.0,56.599250793457,6.0,0,0,1.0,1.0,1.0,0,1,1.0,10609,8,7,0,1,20579.8671875,17981.671875,4,3,5144.966796875,1
20657,41,11,3,1.0,10.0,56.599250793457,3.0,0,0,,,,0,0,,10609,8,7,0,1,20579.8671875,17981.671875,4,3,5144.966796875,1
20657,41,11,4,1.0,2.0,56.599250793457,,0,0,,,,0,0,,10609,8,7,0,1,20579.8671875,17981.671875,4,3,5144.966796875,1
20657,42,11,1,1.0,51.0,56.599250793457,1.0,0,0,1.0,1.0,1.0,0,0,1.0,10609,8,7,0,1,29324.638671875,27972.296875,3,3,9774.879557291666,1
20657,42,11,2,2.0,48.0,56.599250793457,1.0,0,0,1.0,1.0,1.0,0,0,1.0,10609,8,7,0,1,29324.638671875,27972.296875,3,3,9774.879557291666,1
20657,42,11,3,2.0,6.0,56.599250793457,2.0,0,0,,,,0,0,,10609,8,7,0,1,29324.638671875,27972.296875,3,3,9774.879557291666,1
20657,43,11,1,1.0,32.0,56.599250793457,4.0,0,1,1.0,0.0,1.0,1,1,1.0,10609,8,7,0,0,13807.2587890625,14133.126953125,5,2,2761.4517578125,1
20657,43,11,2,2.0,28.0,56.599250793457,6.0,0,0,1.0,1.0,1.0,0,0,0.0,10609,8,7,0,0,13807.2587890625,14133.126953125,5,2,2761.4517578125,1
20657,43,11,3,2.0,6.0,56.599250793457,2.0,0,0,,,,0,0,,10609,8,7,0,0,13807.2587890625,14133.126953125,5,2,2761.4517578125,1
20657,43,11,4,2.0,2.0,56.599250793457,,0,0,,,,0,0,,10609,8,7,0,0,13807.2587890625,14133.126953125,5,2,2761.4517578125,1
20657,43,11,5,1.0,0.0,56.599250793457,,0,0,,,,0,0,,10609,8,7,0,0,13807.2587890625,14133.126953125,5,2,2761.4517578125,1
20657,44,11,1,1.0,38.0,56.599250793457,4.0,1,0,1.0,1.0,1.0,0,1,1.0,10609,8,7,1,0,46479.8671875,32751.689453125,5,3,9295.9734375,1
20657,44,11,2,2.0,25.0,56.599250793457,4.0,0,0,1.0,1.0,1.0,0,0,1.0,10609,8,7,1,0,46479.8671875,32751.689453125,5,3,9295.9734375,1
20657,44,11,3,1.0,8.0,56.599250793457,3.0,0,0,,,,0,0,,10609,8,7,1,0,46479.8671875,32751.689453125,5,3,9295.9734375,1
20657,44,11,4,2.0,6.0,56.599250793457,2.0,0,0,,,,0,0,,10609,8,7,1,0,46479.8671875,32751.689453125,5,3,9295.9734375,1
20657,44,11,5,1.0,3.0,56.599250793457,1.0,0,0,,,,0,0,,10609,8,7,1,0,46479.8671875,32751.689453125,5,3,9295.9734375,1
20658,3,11,1,2.0,67.0,295.487091064453,1.0,0,0,1.0,1.0,1.0,0,0,0.0,40128,4,6,1,1,8342.1904296875,7136.73779296875,1,3,8342.1904296875,4
20658,27,11,1,2.0,56.0,295.487091064453,6.0,0,1,1.0,0.0,1.0,1,0,1.0,40128,4,6,1,1,14902.0,14541.83203125,1,3,14902.0,4
20658,32,11,1,1.0,49.0,295.487091064453,7.0,1,0,1.0,1.0,1.0,0,0,1.0,40128,4,6,0,1,25376.0,9693.0283203125,1,3,25376.0,4
20658,37,11,1,2.0,52.0,295.487091064453,7.0,1,0,1.0,0.0,1.0,1,0,1.0,40128,4,6,1,1,50872.81640625,49442.109375,3,3,16957.60546875,4
20658,37,11,2,1.0,22.0,295.487091064453,8.0,0,0,1.0,0.0,1.0,1,0,1.0,40128,4,6,1,1,50872.81640625,49442.109375,3,3,16957.60546875,4
20658,37,11,3,1.0,16.0,295.487091064453,5.0,0,0,0.0,0.0,0.0,0,0,0.0,40128,4,6,1,1,50872.81640625,49442.109375,3,3,16957.60546875,4
20658,41,11,1,1.0,38.0,295.487091064453,6.0,0,1,1.0,0.0,1.0,1,0,1.0,40128,4,6,1,1,12785.998046875,10012.5712890625,1,3,12785.998046875,4
20658,85,11,1,1.0,32.0,295.487091064453,6.0,1,1,0.0,0.0,1.0,1,1,1.0,40128,4,6,1,1,47016.64453125,14720.056640625,5,2,9403.32890625,4
20658,85,11,2,2.0,27.0,295.487091064453,7.0,0,1,1.0,0.0,1.0,1,0,1.0,40128,4,6,1,1,47016.64453125,14720.056640625,5,2,9403.32890625,4
20658,85,11,3,1.0,8.0,295.487091064453,3.0,0,0,,,,0,0,,40128,4,6,1,1,47016.64453125,14720.056640625,5,2,9403.32890625,4
20658,85,11,4,1.0,1.0,295.487091064453,,0,0,,,,0,0,,40128,4,6,1,1,47016.64453125,14720.056640625,5,2,9403.32890625,4
20658,85,11,5,1.0,14.0,295.487091064453,5.0,0,0,0.0,0.0,0.0,0,0,0.0,40128,4,6,1,1,47016.64453125,14720.056640625,5,2,9403.32890625,4
20659,10,11,1,1.0,38.0,70.3078994750977,8.0,1,0,1.0,0.0,0.0,1,0,1.0,180302,5,3,1,1,262213.78125,68462.78125,4,3,65553.4453125,18
20659,10,11,2,2.0,38.0,70.3078994750977,8.0,0,1,1.0,0.0,0.0,1,1,1.0,180302,5,3,1,1,262213.78125,68462.78125,4,3,65553.4453125,18
20659,10,11,3,2.0,15.0,70.3078994750977,5.0,0,0,0.0,0.0,0.0,0,0,0.0,180302,5,3,1,1,262213.78125,68462.78125,4,3,65553.4453125,18
20659,10,11,4,2.0,11.0,70.3078994750977,3.0,0,0,,,,0,0,,180302,5,3,1,1,262213.78125,68462.78125,4,3,65553.4453125,18
20659,27,11,1,1.0,35.0,70.3078994750977,8.0,1,1,1.0,0.0,0.0,1,1,1.0,180302,5,3,0,1,52780.890625,53703.12109375,3,3,17593.630208333332,18
20659,27,11,2,1.0,14.0,70.3078994750977,5.0,0,0,0.0,0.0,0.0,0,0,0.0,180302,5,3,0,1,52780.890625,53703.12109375,3,3,17593.630208333332,18
20659,27,11,3,1.0,8.0,70.3078994750977,3.0,0,0,,,,0,0,,180302,5,3,0,1,52780.890625,53703.12109375,3,3,17593.630208333332,18
20659,62,11,1,1.0,35.0,70.3078994750977,9.0,1,1,0.0,0.0,1.0,1,0,0.0,180302,5,3,1,1,40311.0,38755.2109375,1,3,40311.0,18
20659,79,11,1,2.0,33.0,70.3078994750977,9.0,0,1,1.0,0.0,0.0,1,1,1.0,180302,5,3,1,1,17130.857421875,31098.7578125,3,3,5710.285807291667,18
20659,79,11,2,2.0,10.0,70.3078994750977,3.0,0,0,,,,0,0,,180302,5,3,1,1,17130.857421875,31098.7578125,3,3,5710.285807291667,18
20659,79,11,3,2.0,7.0,70.3078994750977,3.0,0,0,,,,0,0,,180302,5,3,1,1,17130.857421875,31098.7578125,3,3,5710.285807291667,18
20659,97,11,1,2.0,35.0,70.3078994750977,6.0,1,1,1.0,0.0,0.0,1,0,1.0,180302,5,3,0,1,47879.0,32969.06640625,4,3,11969.75,18
20659,97,11,2,1.0,35.0,70.3078994750977,6.0,1,1,1.0,1.0,0.0,1,0,0.0,180302,5,3,0,1,47879.0,32969.06640625,4,3,11969.75,18
20659,97,11,3,2.0,13.0,70.3078994750977,5.0,0,0,,,,0,0,,180302,5,3,0,1,47879.0,32969.06640625,4,3,11969.75,18
20659,97,11,4,1.0,0.0,70.3078994750977,,0,0,,,,0,0,,180302,5,3,0,1,47879.0,32969.06640625,4,3,11969.75,18
20659,114,11,1,2.0,58.0,70.3078994750977,3.0,1,1,1.0,1.0,1.0,1,0,1.0,180302,5,3,1,1,60825.9375,32423.779296875,2,3,30412.96875,18
20659,114,11,2,1.0,38.0,70.3078994750977,5.0,1,1,1.0,0.0,0.0,1,0,1.0,180302,5,3,1,1,60825.9375,32423.779296875,2,3,30412.96875,18
20660,13,11,1,1.0,39.0,461.202239990234,4.0,0,1,1.0,0.0,1.0,1,0,1.0,200801,4,1,0,1,25117.216796875,30103.751953125,6,2,4186.202799479167,20
20660,13,11,2,2.0,40.0,461.202239990234,3.0,0,0,1.0,1.0,1.0,0,0,0.0,200801,4,1,0,1,25117.216796875,30103.751953125,6,2,4186.202799479167,20
20660,13,11,3,1.0,13.0,461.202239990234,4.0,0,0,,,,0,0,,200801,4,1,0,1,25117.216796875,30103.751953125,6,2,4186.202799479167,20
20660,13,11,4,1.0,5.0,461.202239990234,1.0,0,0,,,,0,0,,200801,4,1,0,1,25117.216796875,30103.751953125,6,2,4186.202799479167,20
20660,13,11,5,1.0,3.0,461.202239990234,1.0,0,0,,,,0,0,,200801,4,1,0,1,25117.216796875,30103.751953125,6,2,4186.202799479167,20
20660,13,11,6,1.0,0.0,461.202239990234,,0,0,,,,0,0,,200801,4,1,0,1,25117.216796875,30103.751953125,6,2,4186.202799479167,20
20660,33,11,1,1.0,55.0,461.202239990234,3.0,0,0,1.0,1.0,1.0,0,0,1.0,200801,4,1,0,0,12770.72265625,10687.484375,1,3,12770.72265625,20
20660,53,11,1,2.0,40.0,461.202239990234,10.0,0,1,1.0,0.0,1.0,1,0,1.0,200801,4,1,1,1,35318.71875,29535.4921875,4,3,8829.6796875,20
20660,53,11,2,1.0,16.0,461.202239990234,5.0,0,0,0.0,0.0,0.0,0,0,0.0,200801,4,1,1,1,35318.71875,29535.4921875,4,3,8829.6796875,20
20660,53,11,3,1.0,6.0,461.202239990234,2.0,0,0,,,,0,0,,200801,4,1,1,1,35318.71875,29535.4921875,4,3,8829.6796875,20
20660,53,11,4,2.0,1.0,461.202239990234,,0,0,,,,0,0,,200801,4,1,1,1,35318.71875,29535.4921875,4,3,8829.6796875,20
20660,93,11,1,2.0,58.0,461.202239990234,3.0,0,0,1.0,1.0,1.0,1,0,1.0,200801,4,1,1,1,27325.828125,31563.865234375,3,3,9108.609375,20
20660,93,11,2,1.0,60.0,461.202239990234,3.0,0,0,1.0,0.0,1.0,1,0,1.0,200801,4,1,1,1,27325.828125,31563.865234375,3,3,9108.609375,20
20660,93,11,3,2.0,14.0,461.202239990234,5.0,0,0,0.0,0.0,0.0,0,0,1.0,200801,4,1,1,1,27325.828125,31563.865234375,3,3,9108.609375,20
20660,113,11,1,2.0,56.0,461.202239990234,3.0,0,0,1.0,1.0,1.0,0,1,1.0,200801,4,1,1,1,38400.2421875,39227.4453125,3,3,12800.080729166666,20
20660,113,11,2,2.0,27.0,461.202239990234,8.0,0,0,1.0,1.0,1.0,1,0,1.0,200801,4,1,1,1,38400.2421875,39227.4453125,3,3,12800.080729166666,20
20660,113,11,3,1.0,0.0,461.202239990234,,0,0,,,,0,0,,200801,4,1,1,1,38400.2421875,39227.4453125,3,3,12800.080729166666,20
20660,173,11,1,2.0,80.0,461.202239990234,1.0,0,0,1.0,1.0,1.0,0,0,1.0,200801,4,1,0,1,22793.642578125,19942.51171875,1,3,22793.642578125,20
20661,34,11,1,1.0,72.0,9.51375102996826,3.0,0,0,1.0,0.0,1.0,1,0,0.0,240105,8,1,0,1,24586.03515625,24467.470703125,5,3,4917.20703125,24
20661,34,11,2,2.0,67.0,9.51375102996826,3.0,0,0,1.0,0.0,1.0,1,0,1.0,240105,8,1,0,1,24586.03515625,24467.470703125,5,3,4917.20703125,24
20661,34,11,3,1.0,22.0,9.51375102996826,7.0,0,0,1.0,0.0,1.0,1,0,1.0,240105,8,1,0,1,24586.03515625,24467.470703125,5,3,4917.20703125,24
20661,34,11,4,2.0,12.0,9.51375102996826,4.0,0,0,,,,0,0,,240105,8,1,0,1,24586.03515625,24467.470703125,5,3,4917.20703125,24
20661,34,11,5,1.0,8.0,9.51375102996826,3.0,0,0,,,,0,0,,240105,8,1,0,1,24586.03515625,24467.470703125,5,3,4917.20703125,24
20661,35,11,1,2.0,55.0,9.51375102996826,6.0,0,0,1.0,0.0,1.0,1,1,1.0,240105,8,1,1,1,17627.181640625,18577.533203125,2,3,8813.5908203125,24
20661,35,11,2,1.0,6.0,9.51375102996826,2.0,0,0,,,,0,0,,240105,8,1,1,1,17627.181640625,18577.533203125,2,3,8813.5908203125,24
20661,36,11,1,1.0,30.0,9.51375102996826,8.0,0,0,1.0,1.0,1.0,0,1,1.0,240105,8,1,1,1,19671.421875,16518.853515625,4,2,4917.85546875,24
20661,36,11,2,2.0,30.0,9.51375102996826,6.0,0,0,1.0,1.0,1.0,0,0,1.0,240105,8,1,1,1,19671.421875,16518.853515625,4,2,4917.85546875,24
20661,36,11,3,1.0,9.0,9.51375102996826,3.0,0,0,,,,0,0,,240105,8,1,1,1,19671.421875,16518.853515625,4,2,4917.85546875,24
20661,36,11,4,1.0,1.0,9.51375102996826,,0,0,,,,0,0,,240105,8,1,1,1,19671.421875,16518.853515625,4,2,4917.85546875,24
20661,36,11,5,1.0,77.0,9.51375102996826,,0,0,,,,0,0,,240105,8,1,1,1,19671.421875,16518.853515625,4,2,4917.85546875,24
20661,36,11,6,2.0,76.0,9.51375102996826,,0,0,,,,0,0,,240105,8,1,1,1,19671.421875,16518.853515625,4,2,4917.85546875,24
20661,105,11,1,1.0,71.0,9.51375102996826,3.0,0,0,1.0,0.0,1.0,1,0,1.0,240105,8,1,0,0,15446.81640625,12829.6533203125,1,3,15446.81640625,24
20661,106,11,1,2.0,72.0,9.51375102996826,4.0,0,0,1.0,1.0,1.0,0,0,0.0,240105,8,1,1,1,14434.091796875,14078.833984375,1,3,14434.091796875,24
20661,107,11,1,2.0,48.0,9.51375102996826,8.0,0,1,1.0,0.0,1.0,1,0,0.0,240105,8,1,0,1,26108.970703125,16910.46875,3,3,8702.990234375,24
20661,107,11,2,2.0,87.0,9.51375102996826,3.0,0,0,1.0,0.0,1.0,1,0,0.0,240105,8,1,0,1,26108.970703125,16910.46875,3,3,8702.990234375,24
20661,107,11,3,1.0,29.0,9.51375102996826,4.0,0,0,1.0,1.0,1.0,0,0,1.0,240105,8,1,0,1,26108.970703125,16910.46875,3,3,8702.990234375,24
20661,108,11,1,1.0,50.0,9.51375102996826,8.0,0,0,1.0,1.0,1.0,0,1,1.0,240105,8,1,0,1,27284.78125,25973.279296875,3,3,9094.927083333334,24
20661,108,11,2,2.0,42.0,9.51375102996826,6.0,0,0,1.0,1.0,1.0,1,0,1.0,240105,8,1,0,1,27284.78125,25973.279296875,3,3,9094.927083333334,24
20661,108,11,3,2.0,15.0,9.51375102996826,5.0,0,0,0.0,0.0,0.0,0,0,0.0,240105,8,1,0,1,27284.78125,25973.279296875,3,3,9094.927083333334,24
20663,15,11,1,1.0,44.0,10.3231840133667,11.0,0,0,1.0,0.0,1.0,1,0,1.0,230302,5,3,1,0,96883.578125,70022.0703125,4,3,24220.89453125,23
20663,15,11,2,2.0,38.0,10.3231840133667,10.0,0,1,1.0,0.0,1.0,1,0,0.0,230302,5,3,1,0,96883.578125,70022.0703125,4,3,24220.89453125,23
20663,15,11,3,2.0,11.0,10.3231840133667,3.0,0,0,,,,0,0,,230302,5,3,1,0,96883.578125,70022.0703125,4,3,24220.89453125,23
20663,15,11,4,1.0,5.0,10.3231840133667,2.0,0,0,,,,0,0,,230302,5,3,1,0,96883.578125,70022.0703125,4,3,24220.89453125,23
20663,24,11,1,1.0,34.0,10.3231840133667,6.0,0,1,1.0,0.0,1.0,1,0,1.0,230302,5,3,1,1,142119.40625,71982.421875,4,3,35529.8515625,23
20663,24,11,2,2.0,37.0,10.3231840133667,10.0,0,0,1.0,0.0,1.0,1,0,0.0,230302,5,3,1,1,142119.40625,71982.421875,4,3,35529.8515625,23
20663,24,11,3,2.0,20.0,10.3231840133667,9.0,0,0,1.0,0.0,1.0,1,0,0.0,230302,5,3,1,1,142119.40625,71982.421875,4,3,35529.8515625,23
20663,24,11,4,2.0,5.0,10.3231840133667,2.0,0,0,,,,0,0,,230302,5,3,1,1,142119.40625,71982.421875,4,3,35529.8515625,23
20663,34,11,1,1.0,41.0,10.3231840133667,8.0,0,1,1.0,0.0,1.0,1,0,1.0,230302,5,3,1,0,50181.0,24729.458984375,4,3,12545.25,23
20663,34,11,2,2.0,42.0,10.3231840133667,7.0,0,1,1.0,0.0,1.0,1,0,0.0,230302,5,3,1,0,50181.0,24729.458984375,4,3,12545.25,23
20663,34,11,3,1.0,8.0,10.3231840133667,3.0,0,0,,,,0,0,,230302,5,3,1,0,50181.0,24729.458984375,4,3,12545.25,23
20663,34,11,4,1.0,5.0,10.3231840133667,2.0,0,0,,,,0,0,,230302,5,3,1,0,50181.0,24729.458984375,4,3,12545.25,23
20663,52,11,1,2.0,43.0,10.3231840133667,8.0,0,1,1.0,0.0,1.0,1,0,1.0,230302,5,3,1,0,36493.06640625,14187.03515625,1,3,36493.06640625,23
20663,61,11,1,1.0,40.0,10.3231840133667,10.0,0,1,1.0,0.0,1.0,1,0,1.0,230302,5,3,1,0,47770.0,19066.845703125,1,3,47770.0,23
20663,71,11,1,2.0,50.0,10.3231840133667,11.0,1,1,0.0,0.0,1.0,1,0,1.0,230302,5,3,1,1,52003.5234375,71291.21875,3,3,17334.5078125,23
20663,71,11,2,2.0,20.0,10.3231840133667,9.0,0,1,1.0,0.0,1.0,1,0,0.0,230302,5,3,1,1,52003.5234375,71291.21875,3,3,17334.5078125,23
20663,71,11,3,1.0,16.0,10.3231840133667,5.0,0,0,0.0,0.0,0.0,0,0,0.0,230302,5,3,1,1,52003.5234375,71291.21875,3,3,17334.5078125,23
20664,25,11,1,1.0,59.0,37.8531341552734,3.0,0,0,1.0,1.0,1.0,0,1,1.0,170101,7,7,0,1,51627.12890625,22902.3828125,6,2,8604.521484375,17
20664,25,11,2,2.0,53.0,37.8531341552734,3.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,51627.12890625,22902.3828125,6,2,8604.521484375,17
20664,25,11,3,1.0,22.0,37.8531341552734,9.0,0,0,1.0,1.0,1.0,0,0,0.0,170101,7,7,0,1,51627.12890625,22902.3828125,6,2,8604.521484375,17
20664,25,11,4,1.0,9.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,51627.12890625,22902.3828125,6,2,8604.521484375,17
20664,25,11,5,2.0,30.0,37.8531341552734,8.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,51627.12890625,22902.3828125,6,2,8604.521484375,17
20664,25,11,6,2.0,11.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,51627.12890625,22902.3828125,6,2,8604.521484375,17
20664,26,11,1,1.0,44.0,37.8531341552734,5.0,0,0,1.0,1.0,1.0,0,1,1.0,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,26,11,2,2.0,41.0,37.8531341552734,5.0,0,0,1.0,0.0,1.0,1,0,1.0,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,26,11,3,2.0,16.0,37.8531341552734,5.0,0,0,0.0,0.0,0.0,0,0,0.0,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,26,11,4,2.0,11.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,26,11,5,2.0,7.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,26,11,6,2.0,20.0,37.8531341552734,6.0,0,0,1.0,1.0,1.0,0,0,0.0,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,26,11,7,1.0,19.0,37.8531341552734,6.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,26,11,8,2.0,2.0,37.8531341552734,,0,0,,,,0,0,,170101,7,7,0,1,69008.4140625,38831.046875,8,3,8626.0517578125,17
20664,27,11,1,2.0,49.0,37.8531341552734,3.0,0,0,1.0,0.0,1.0,1,0,1.0,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,27,11,2,1.0,48.0,37.8531341552734,4.0,0,0,1.0,0.0,1.0,1,0,1.0,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,27,11,3,1.0,17.0,37.8531341552734,6.0,0,0,0.0,0.0,0.0,0,0,0.0,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,27,11,4,1.0,14.0,37.8531341552734,5.0,0,0,0.0,0.0,0.0,0,0,0.0,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,27,11,5,1.0,11.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,27,11,6,1.0,23.0,37.8531341552734,7.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,27,11,7,2.0,20.0,37.8531341552734,5.0,0,0,1.0,1.0,1.0,0,0,0.0,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,27,11,8,1.0,0.0,37.8531341552734,,0,0,,,,0,0,,170101,7,7,0,0,88920.2109375,20528.111328125,8,2,11115.0263671875,17
20664,57,11,1,1.0,41.0,37.8531341552734,4.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,40774.3046875,28545.1171875,4,3,10193.576171875,17
20664,57,11,2,2.0,35.0,37.8531341552734,5.0,0,0,1.0,1.0,1.0,0,0,0.0,170101,7,7,0,1,40774.3046875,28545.1171875,4,3,10193.576171875,17
20664,57,11,3,1.0,13.0,37.8531341552734,4.0,0,0,,,,0,0,,170101,7,7,0,1,40774.3046875,28545.1171875,4,3,10193.576171875,17
20664,57,11,4,1.0,58.0,37.8531341552734,4.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,40774.3046875,28545.1171875,4,3,10193.576171875,17
20664,58,11,1,1.0,37.0,37.8531341552734,6.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,58514.04296875,19577.326171875,6,2,9752.340494791666,17
20664,58,11,2,2.0,35.0,37.8531341552734,6.0,0,0,1.0,1.0,1.0,0,0,0.0,170101,7,7,0,1,58514.04296875,19577.326171875,6,2,9752.340494791666,17
20664,58,11,3,2.0,20.0,37.8531341552734,9.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,58514.04296875,19577.326171875,6,2,9752.340494791666,17
20664,58,11,4,1.0,12.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,58514.04296875,19577.326171875,6,2,9752.340494791666,17
20664,58,11,5,2.0,8.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,58514.04296875,19577.326171875,6,2,9752.340494791666,17
20664,58,11,6,1.0,7.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,58514.04296875,19577.326171875,6,2,9752.340494791666,17
20664,59,11,1,1.0,36.0,37.8531341552734,6.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,57520.3515625,13231.302734375,7,1,8217.193080357143,17
20664,59,11,2,2.0,45.0,37.8531341552734,3.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,57520.3515625,13231.302734375,7,1,8217.193080357143,17
20664,59,11,3,1.0,13.0,37.8531341552734,4.0,0,0,,,,0,0,,170101,7,7,0,1,57520.3515625,13231.302734375,7,1,8217.193080357143,17
20664,59,11,4,2.0,19.0,37.8531341552734,6.0,0,0,1.0,0.0,1.0,1,0,0.0,170101,7,7,0,1,57520.3515625,13231.302734375,7,1,8217.193080357143,17
20664,59,11,5,1.0,1.0,37.8531341552734,,0,0,,,,0,0,,170101,7,7,0,1,57520.3515625,13231.302734375,7,1,8217.193080357143,17
20664,59,11,6,1.0,66.0,37.8531341552734,3.0,0,0,1.0,1.0,1.0,0,0,0.0,170101,7,7,0,1,57520.3515625,13231.302734375,7,1,8217.193080357143,17
20664,59,11,7,2.0,65.0,37.8531341552734,1.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,57520.3515625,13231.302734375,7,1,8217.193080357143,17
20664,60,11,1,1.0,35.0,37.8531341552734,6.0,0,0,1.0,1.0,1.0,0,0,1.0,170101,7,7,0,1,27082.69921875,20334.138671875,6,2,4513.783203125,17
20664,60,11,2,2.0,31.0,37.8531341552734,5.0,0,0,1.0,1.0,1.0,0,0,0.0,170101,7,7,0,1,27082.69921875,20334.138671875,6,2,4513.783203125,17
20664,60,11,3,1.0,13.0,37.8531341552734,5.0,0,0,,,,0,0,,170101,7,7,0,1,27082.69921875,20334.138671875,6,2,4513.783203125,17
20664,60,11,4,2.0,9.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,27082.69921875,20334.138671875,6,2,4513.783203125,17
20664,60,11,5,2.0,7.0,37.8531341552734,3.0,0,0,,,,0,0,,170101,7,7,0,1,27082.69921875,20334.138671875,6,2,4513.783203125,17
20664,60,11,6,1.0,1.0,37.8531341552734,,0,0,,,,0,0,,170101,7,7,0,1,27082.69921875,20334.138671875,6,2,4513.783203125,17
20665,45,11,1,1.0,70.0,123.075790405273,3.0,0,0,1.0,1.0,1.0,1,0,1.0,230402,8,6,0,1,7582.9833984375,10611.7099609375,4,2,1895.745849609375,23
20665,45,11,2,2.0,55.0,123.075790405273,3.0,0,0,1.0,1.0,1.0,1,0,1.0,230402,8,6,0,1,7582.9833984375,10611.7099609375,4,2,1895.745849609375,23
20665,45,11,3,1.0,36.0,123.075790405273,3.0,0,0,1.0,1.0,1.0,1,0,1.0,230402,8,6,0,1,7582.9833984375,10611.7099609375,4,2,1895.745849609375,23
20665,45,11,4,2.0,25.0,123.075790405273,6.0,0,0,1.0,1.0,1.0,0,0,0.0,230402,8,6,0,1,7582.9833984375,10611.7099609375,4,2,1895.745849609375,23
20665,46,11,1,1.0,49.0,123.075790405273,6.0,0,0,1.0,0.0,1.0,1,1,1.0,230402,8,6,0,1,29208.17578125,12974.162109375,2,3,14604.087890625,23
20665,46,11,2,2.0,52.0,123.075790405273,4.0,0,0,1.0,1.0,1.0,0,0,1.0,230402,8,6,0,1,29208.17578125,12974.162109375,2,3,14604.087890625,23
